XigN
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
MVP PK,Eclipse, 13, 16,inf,17,21,-4,0.89,Lost
MVP PK,Eclipse, 5, 16,nuke,16,17,-1,1.07,Lost
MVP PK,Born in Mongolia, 16, 14,mrg,20,19,+1,1.09,Won
MVP PK,Born in Mongolia, 16, 6,inf,17,12,+5,1.02,Won
MVP PK,Izrgod, 16, 10,mrg,20,13,+7,1.40,Won
MVP PK,Izrgod, 16, 2,cbl,18,8,+10,1.63,Won
MVP PK,Aim4R Hasteka, 16, 9,nuke,25,10,+15,1.67,Won
MVP PK,HellRaisers, 10, 16,cch,20,16,+4,1.22,Lost
MVP PK,HellRaisers, 7, 16,inf,7,19,-12,0.48,Lost
MVP PK,Virtus.pro, 19, 22,nuke,22,32,-10,0.81,Lost
MVP PK,Virtus.pro, 19, 16,inf,22,22,0,0.98,Lost
MVP PK,Virtus.pro, 5, 16,trn,13,19,-6,0.73,Lost
MVP PK,SK, 10, 16,cbl,14,20,-6,0.85,Lost
MVP PK,SK, 5, 16,inf,14,18,-4,0.98,Lost
MVP PK,TYLOO, 11, 16,inf,23,23,0,1.25,Lost
MVP PK,TYLOO, 4, 16,cbl,8,17,-9,0.48,Lost
MVP PK,Signature, 16, 3,mrg,18,11,+7,1.54,Won
MVP PK,Signature, 16, 13,inf,26,17,+9,1.37,Won
MVP PK,Signature, 7, 16,cbl,11,17,-6,0.66,Won
MVP PK,Flash, 16, 5,inf,33,9,+24,2.41,Won
MVP PK,Flash, 16, 11,mrg,28,16,+12,1.64,Won
MVP PK,BOOT-d[S], 16, 7,nuke,24,17,+7,1.52,Won
MVP PK,BOOT-d[S], 5, 16,mrg,13,18,-5,0.71,Won
MVP PK,BOOT-d[S], 16, 8,cbl,27,13,+14,1.64,Won
MVP PK,TYLOO, 11, 16,cbl,32,19,+13,1.80,Lost
MVP PK,TYLOO, 16, 19,mrg,40,27,+13,1.44,Lost
MVP PK,TYLOO, 16, 8,inf,20,14,+6,1.52,Lost
MVP PK,Flash, 16, 8,inf,20,14,+6,1.32,Won
MVP PK,Flash, 16, 10,mrg,25,18,+7,1.46,Won
MVP PK,ORDER, 10, 16,nuke,21,20,+1,1.26,Lost
MVP PK,ORDER, 17, 19,trn,34,25,+9,1.33,Lost
MVP PK,BOOT-d[S], 16, 14,nuke,29,21,+8,1.43,Won
MVP PK,BOOT-d[S], 16, 3,cbl,19,14,+5,1.39,Won
MVP PK,New4, 16, 14,mrg,23,20,+3,1.32,Won
MVP PK,New4, 14, 16,trn,27,20,+7,1.23,Won
MVP PK,New4, 16, 8,inf,28,13,+15,1.86,Won
MVP PK,ORDER, 16, 13,mrg,21,17,+4,1.12,Won
MVP PK,Portal, 16, 3,trn,24,7,+17,1.99,Won
MVP PK,Chosen5, 16, 10,inf,16,19,-3,0.92,Won
MVP PK,Fire Dragoon, 16, 7,trn,17,14,+3,1.27,Won
MVP PK,ViCi, 16, 11,mrg,16,16,0,1.11,Won
MVP PK,ViCi, 16, 10,inf,22,13,+9,1.42,Won
MVP PK,Ardeont, 16, 12,nuke,15,19,-4,0.96,Won
MVP PK,Ardeont, 16, 2,inf,21,8,+13,1.92,Won
MVP PK,XCN, 16, 2,nuke,23,3,+20,2.14,Won
MVP PK,ViCi, 16, 9,trn,21,16,+5,1.37,Won
MVP PK,ViCi, 6, 16,inf,17,17,0,0.89,Won
MVP PK,ViCi, 16, 12,ovp,19,17,+2,1.12,Won
MVP PK,ROAR, 16, 13,trn,27,17,+10,1.44,Won
MVP PK,ROAR, 16, 13,ovp,17,21,-4,0.80,Won
MVP PK,ex-T.O.T, 12, 16,ovp,20,23,-3,0.93,Lost
MVP PK,TYLOO, 7, 16,ovp,17,19,-2,1.11,Lost
MVP PK,TYLOO, 15, 19,mrg,29,22,+7,1.18,Lost
MVP PK,Flash, 16, 8,mrg,18,18,0,1.17,Won
MVP PK,Flash, 16, 14,inf,27,14,+13,1.54,Won
MVP PK,Eclipse, 16, 9,mrg,20,13,+7,1.22,Won
MVP PK,Eclipse, 16, 6,inf,27,10,+17,2.01,Won
MVP PK,Eclipse, 13, 16,nuke,20,25,-5,1.02,Won
MVP PK,TYLOO, 6, 16,trn,17,21,-4,1.11,Lost
MVP PK,TYLOO, 8, 16,mrg,19,19,0,1.17,Lost
MVP PK,MAX, 16, 5,inf,23,11,+12,1.67,Won
MVP PK,MAX, 19, 15,trn,22,22,0,1.04,Won
MVP PK,Flash, 12, 16,ovp,23,21,+2,1.29,Lost
MVP PK,MAX, 16, 1,trn,20,6,+14,1.76,Won
MVP PK,Flash, 13, 16,inf,22,21,+1,1.11,Lost
MVP PK,Red Wolf, 12, 16,inf,23,18,+5,1.30,Lost
MVP PK,Flash, 16, 14,inf,29,19,+10,1.55,Won
MVP PK,Flash, 16, 10,mrg,21,14,+7,1.19,Won
MVP PK,Eclipse, 5, 16,cbl,20,16,+4,1.14,Lost
MVP PK,Just, 16, 2,nuke,22,8,+14,1.89,Won
MVP PK,Just, 16, 9,mrg,17,14,+3,1.03,Won
MVP PK,Ardeont, 16, 9,cbl,16,14,+2,1.39,Won
MVP PK,Ardeont, 16, 5,mrg,17,9,+8,1.43,Won
MVP PK,BOOT-d[S], 16, 6,mrg,32,14,+18,2.22,Won
MVP PK,LGD, 16, 5,trn,30,15,+15,2.15,Won
MVP Project,Recca, 16, 8,inf,16,13,+3,1.10,Won
MVP Project,NSPR, 16, 9,trn,18,14,+4,1.34,Won
MVP Project,Signature, 13, 16,inf,25,19,+6,1.29,Lost
MVP Project,Chiefs, 8, 16,trn,16,19,-3,0.96,Lost
MVP Project,NSPR, 7, 16,cch,13,17,-4,0.84,Lost
