NiKo
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
FaZe,NiP, 7, 16,mrg,11,17,-6,0.79,Lost
FaZe,NiP, 5, 16,ovp,19,15,+4,1.29,Lost
FaZe,NiP, 17, 19,trn,34,26,+8,1.31,Lost
FaZe,NiP, 16, 2,inf,21,5,+16,2.04,Lost
FaZe,Virtus.pro, 16, 12,cch,36,20,+16,1.88,Won
FaZe,Virtus.pro, 16, 9,inf,24,14,+10,1.60,Won
FaZe,Virtus.pro, 5, 16,trn,14,19,-5,0.80,Won
FaZe,Natus Vincere, 7, 16,mrg,15,18,-3,0.86,Lost
FaZe,Natus Vincere, 13, 16,inf,13,21,-8,0.70,Lost
FaZe,Cloud9, 16, 9,d2,25,14,+11,1.65,Won
FaZe,Cloud9, 16, 14,cch,25,18,+7,1.36,Won
FaZe,Complexity, 16, 14,d2,28,17,+11,1.43,Won
FaZe,Complexity, 16, 11,mrg,22,19,+3,1.21,Won
FaZe,Complexity, 8, 16,cch,10,17,-7,0.81,Won
FaZe,AVANGAR, 13, 16,mrg,15,21,-6,0.96,Lost
FaZe,Renegades, 14, 16,inf,22,18,+4,1.14,Lost
FaZe,HellRaisers, 16, 4,trn,20,9,+11,1.63,Won
FaZe,Cloud9, 16, 9,trn,15,13,+2,1.02,Won
FaZe,Cloud9, 16, 12,inf,13,16,-3,0.96,Won
FaZe,Cloud9, 3, 16,mrg,4,17,-13,0.34,Won
FaZe,BIG, 16, 10,inf,17,14,+3,1.20,Won
FaZe,BIG, 14, 16,trn,28,19,+9,1.34,Won
FaZe,BIG, 16, 14,cch,26,21,+5,1.04,Won
FaZe,Complexity, 16, 2,cch,28,5,+23,2.34,Won
FaZe,Complexity, 16, 12,trn,18,19,-1,0.96,Won
FaZe,Cloud9, 16, 19,mrg,28,22,+6,1.15,Lost
FaZe,Cloud9, 15, 19,ovp,22,30,-8,0.97,Lost
FaZe,Ghost, 13, 16,trn,23,19,+4,1.20,Lost
FaZe,Luminosity, 16, 8,ovp,20,14,+6,1.23,Won
FaZe,Ghost, 14, 16,trn,33,17,+16,1.78,Lost
FaZe,NiP, 15, 15,inf,24,20,+4,Nil,Nil
FaZe,Natus Vincere, 13, 16,inf,18,20,-2,1.10,Lost
